訂單日期,產品ID,客戶ID,銷售價格,銷售數量,促銷活動,銷售渠道,地區
2023-01-24 21:11:46.461292258,P002,909,40.39233028035636,2,無,線下,北京
2023-01-24 22:56:37.639527905,P002,251,106.76589444640838,3,VIP,移動端,北京
2023-01-25 00:41:28.817763552,P003,724,93.01874435990648,9,VIP,移動端,廣州
2023-01-25 02:26:19.995999200,P002,291,99.63769613986632,4,VIP,移動端,深圳
2023-01-25 04:11:11.174234847,P001,645,82.21344514790738,7,無,線下,深圳
2023-01-25 05:56:02.352470494,P005,201,81.34972022301544,8,VIP,線下,深圳
2023-01-25 07:40:53.530706141,P004,797,89.72437658742068,6,無,線下,杭州
2023-01-25 09:25:44.708941788,P002,326,125.54057460182597,3,無,移動端,廣州
2023-01-25 11:10:35.887177435,P001,511,81.4779036764304,6,VIP,線上,上海
2023-01-25 12:55:27.065413082,P004,409,152.06650805274495,3,滿減,線下,杭州
2023-01-25 14:40:18.243648730,P005,607,110.77156047537594,7,無,線上,北京
2023-01-25 16:25:09.421884377,P004,790,68.10793350010671,6,無,線下,深圳
2023-01-25 18:10:00.600120024,P001,962,96.78634266870108,2,滿減,線下,北京
2023-01-25 19:54:51.778355671,P004,941,75.33730975148065,1,VIP,線上,杭州
2023-01-25 21:39:42.956591318,P003,837,36.112350603599516,2,折扣,線上,深圳
2023-01-25 23:24:34.134826965,P004,508,139.98677350284473,5,滿減,移動端,廣州
2023-01-26 01:09:25.313062612,P002,731,105.82070719995009,4,VIP,線上,深圳
2023-01-26 02:54:16.491298259,P002,601,113.33018294748281,5,無,線下,深圳
2023-01-26 04:39:07.669533907,P003,72,104.1350915074926,8,滿減,線上,深圳
2023-01-26 06:23:58.847769554,P001,247,65.44956078268906,4,無,線上,杭州
2023-01-26 08:08:50.026005201,P002,641,87.90957151111408,6,滿減,線上,深圳
2023-01-26 09:53:41.204240848,P005,724,96.83561549568026,3,折扣,線上,杭州
2023-01-26 11:38:32.382476495,P002,940,73.71949925543743,4,無,移動端,北京
2023-01-26 13:23:23.560712142,P002,855,33.03519038435669,8,VIP,線下,廣州
2023-01-26 15:08:14.738947789,P001,608,94.32234980547685,5,滿減,線下,深圳
2023-01-26 16:53:05.917183436,P004,587,96.45606114931154,7,滿減,線下,杭州
2023-01-26 18:37:57.095419084,P002,935,103.38908541036773,2,滿減,移動端,深圳
2023-01-26 20:22:48.273654731,P003,566,118.2129660878634,5,無,線上,深圳
2023-01-26 22:07:39.451890378,P004,344,104.3461307752022,10,VIP,線下,深圳
2023-01-26 23:52:30.630126025,P005,971,106.46924513109803,4,滿減,線下,上海
2023-01-27 01:37:21.808361672,P001,925,129.88828470216774,5,無,線上,廣州
2023-01-27 03:22:12.986597319,P005,54,62.02575547966713,3,無,線下,廣州
2023-01-27 05:07:04.164832967,P004,730,90.09163628954781,3,折扣,線上,杭州
2023-01-27 06:51:55.343068614,P004,528,104.0971131750812,8,VIP,移動端,北京
2023-01-27 08:36:46.521304261,P004,611,55.20875427839522,3,折扣,線下,北京
2023-01-27 10:21:37.699539908,P005,532,62.428234782940265,7,滿減,線下,北京
2023-01-27 12:06:28.877775555,P004,558,81.35144683810996,8,無,線上,深圳
2023-01-27 13:51:20.056011202,P005,963,83.4614639371177,4,滿減,移動端,杭州
2023-01-27 15:36:11.234246849,P004,193,118.83548658756077,5,無,線下,深圳
2023-01-27 17:21:02.412482496,P003,895,84.63653040772263,6,無,線上,上海
2023-01-27 19:05:53.590718144,P004,58,70.7321583386729,1,VIP,移動端,杭州
2023-01-27 20:50:44.768953791,P005,437,84.70915658263603,2,滿減,線上,杭州
2023-01-27 22:35:35.947189438,P002,111,115.16922751846977,3,VIP,線下,杭州
2023-01-28 00:20:27.125425085,P004,129,100.3260843594238,4,無,線下,上海
2023-01-28 02:05:18.303660732,P002,849,95.51872436607721,4,滿減,線下,杭州
2023-01-28 03:50:09.481896379,P003,706,97.24986253247371,4,無,線上,上海
2023-01-28 05:35:00.660132026,P001,925,132.30150835816306,3,滿減,移動端,北京
2023-01-28 07:19:51.838367673,P003,852,81.27070683491895,5,滿減,線下,杭州
2023-01-28 09:04:43.016603321,P004,326,106.31016581880209,5,折扣,線下,深圳
2023-01-28 10:49:34.194838968,P002,8,84.20992597843008,2,折扣,線上,廣州
2023-01-28 12:34:25.373074615,P002,29,86.39056390555469,6,VIP,線下,上海
2023-01-28 14:19:16.551310262,P005,112,162.52251244835702,3,無,線上,北京
2023-01-28 16:04:07.729545909,P002,947,66.24811147953159,4,VIP,線下,北京
2023-01-28 17:48:58.907781556,P005,673,91.15785601082484,3,滿減,移動端,廣州
2023-01-28 19:33:50.086017203,P001,131,62.27029711881,6,VIP,線下,杭州
2023-01-28 21:18:41.264252850,P004,188,123.81154926340423,4,滿減,線上,深圳
2023-01-28 23:03:32.442488498,P005,675,128.00675100716276,1,VIP,線下,廣州
2023-01-29 00:48:23.620724145,P001,709,127.57326258160438,9,VIP,線上,杭州
2023-01-29 02:33:14.798959792,P002,475,130.5987188286501,7,滿減,線上,杭州
2023-01-29 04:18:05.977195439,P002,364,95.05948830510086,5,滿減,線上,上海
2023-01-29 06:02:57.155431086,P001,204,81.78207800647846,4,VIP,移動端,深圳
2023-01-29 07:47:48.333666733,P002,212,58.22075568764837,2,滿減,移動端,深圳
2023-01-29 09:32:39.511902380,P001,621,135.80715454159034,4,VIP,線下,上海
2023-01-29 11:17:30.690138028,P005,276,111.7244519537117,5,無,線上,杭州
2023-01-29 13:02:21.868373675,P005,73,70.16086190261034,4,折扣,移動端,杭州
2023-01-29 14:47:13.046609322,P001,679,133.2014222246742,6,滿減,線上,深圳
2023-01-29 16:32:04.224844969,P005,772,75.68088708099998,3,滿減,線下,深圳
2023-01-29 18:16:55.403080616,P005,243,99.14899577001016,7,VIP,線上,深圳
2023-01-29 20:01:46.581316263,P005,787,95.68427164272913,5,滿減,移動端,深圳
2023-01-29 21:46:37.759551910,P003,102,115.96692849700753,6,無,移動端,杭州
2023-01-29 23:31:28.937787557,P004,987,78.72852921627758,7,折扣,線上,深圳
2023-01-30 01:16:20.116023205,P002,685,50.98144217777552,2,折扣,線上,杭州
2023-01-30 03:01:11.294258852,P003,171,101.88940931675094,6,滿減,線上,上海
2023-01-30 04:46:02.472494499,P005,653,126.22160354688405,4,無,線上,北京
2023-01-30 06:30:53.650730146,P001,909,79.41567188292031,6,折扣,線上,上海
2023-01-30 08:15:44.828965793,P005,188,95.50230243178173,3,折扣,線上,上海
2023-01-30 10:00:36.007201440,P004,441,73.86176285814867,6,無,線下,廣州
2023-01-30 11:45:27.185437087,P005,86,79.47478413460296,8,折扣,線下,上海
2023-01-30 13:30:18.363672734,P001,476,75.94851476050701,3,VIP,移動端,廣州
2023-01-30 15:15:09.541908382,P004,52,118.67452100261775,7,無,線上,廣州
2023-01-30 17:00:00.720144029,P005,111,80.62983124523993,15,折扣,線下,廣州
2023-01-30 18:44:51.898379676,P004,949,117.25184190841532,7,無,線上,上海
2023-01-30 20:29:43.076615323,P002,877,127.19276065394665,6,滿減,移動端,北京
2023-01-30 22:14:34.254850970,P002,854,93.83237150242778,3,折扣,線下,廣州
2023-01-30 23:59:25.433086617,P005,43,85.46236868587289,2,折扣,線上,深圳
2023-01-31 01:44:16.611322264,P004,211,67.54022418349338,5,VIP,線上,深圳
2023-01-31 03:29:07.789557912,P001,968,89.93731250999473,6,VIP,線上,杭州
2023-01-31 05:13:58.967793559,P005,200,69.33819195968333,6,折扣,線上,深圳
2023-01-31 06:58:50.146029206,P002,810,91.39840108239434,4,無,線上,深圳
2023-01-31 08:43:41.324264853,P002,858,72.50931698499498,1,折扣,線上,廣州
2023-01-31 10:28:32.502500500,P005,752,67.9516745673995,6,VIP,移動端,上海
2023-01-31 12:13:23.680736147,P004,627,45.95988174448523,8,VIP,線上,深圳
2023-01-31 13:58:14.858971794,P002,26,66.63713903344467,2,折扣,線上,上海
2023-01-31 15:43:06.037207441,P004,919,104.83448629810398,2,無,線下,北京
2023-01-31 17:27:57.215443089,P002,299,53.0364590914502,2,折扣,線上,深圳
2023-01-31 19:12:48.393678736,P002,77,80.3136447294325,5,折扣,線上,北京
2023-01-31 20:57:39.571914383,P003,924,147.50671060777412,7,無,線下,北京
2023-01-31 22:42:30.750150030,P002,137,125.57641388130598,7,無,線下,杭州
2023-02-01 00:27:21.928385677,P001,20,141.08853772801322,9,無,線上,上海
2023-02-01 02:12:13.106621324,P005,440,87.82255753865452,4,折扣,移動端,上海
2023-02-01 03:57:04.284856971,P005,211,129.18774557466116,7,滿減,線下,杭州
2023-02-01 05:41:55.463092618,P004,752,81.90088173830532,5,無,線下,廣州
2023-02-01 07:26:46.641328266,P002,551,67.11319465956032,7,折扣,線上,杭州
2023-02-01 09:11:37.819563913,P001,435,31.521494846563186,7,滿減,線下,杭州
2023-02-01 10:56:28.997799560,P004,780,116.68827316595174,3,VIP,線上,杭州
2023-02-01 12:41:20.176035207,P003,207,138.50809949549716,5,滿減,移動端,北京
2023-02-01 14:26:11.354270854,P004,991,86.17056886631825,5,無,移動端,上海
2023-02-01 16:11:02.532506501,P004,439,93.65120734006912,5,無,線上,廣州
2023-02-01 17:55:53.710742148,P002,974,81.15344715772596,5,無,移動端,深圳
2023-02-01 19:40:44.888977796,P003,779,98.60970490824357,8,VIP,線上,深圳
2023-02-01 21:25:36.067213443,P004,666,128.12331363258102,2,無,線下,深圳
2023-02-01 23:10:27.245449090,P001,42,56.430700652973975,6,無,線下,廣州
2023-02-02 00:55:18.423684737,P001,411,88.18877061284505,6,折扣,線上,深圳
2023-02-02 02:40:09.601920384,P005,523,74.46656456561709,6,折扣,線上,廣州
2023-02-02 04:25:00.780156031,P003,806,92.55137381925051,1,VIP,線下,深圳
2023-02-02 06:09:51.958391678,P003,610,111.47485004185728,10,無,線上,深圳
2023-02-02 07:54:43.136627325,P005,427,76.23595122454358,5,折扣,線下,廣州
2023-02-02 09:39:34.314862973,P004,275,97.41032866485548,3,無,線上,上海
2023-02-02 11:24:25.493098620,P003,448,94.65312081113403,0,無,線下,廣州
2023-02-02 13:09:16.671334267,P001,902,124.25790504470703,7,滿減,移動端,廣州
2023-02-02 14:54:07.849569914,P001,942,110.4689990031874,4,無,移動端,杭州
2023-02-02 16:38:59.027805561,P002,884,105.51458844343402,6,滿減,線下,北京
2023-02-02 18:23:50.206041208,P003,742,54.58096557815435,4,折扣,線下,北京
2023-02-02 20:08:41.384276855,P004,369,90.53550641967115,2,無,線下,上海
2023-02-02 21:53:32.562512502,P005,938,122.46672900847935,4,滿減,線下,上海
2023-02-02 23:38:23.740748150,P005,220,100.94241432809807,9,滿減,線下,上海
2023-02-03 01:23:14.918983797,P004,577,93.19062939178278,4,折扣,移動端,北京
2023-02-03 03:08:06.097219444,P002,867,144.16279500819084,5,滿減,線下,上海
2023-02-03 04:52:57.275455091,P005,232,125.96515173022041,8,無,線上,上海
2023-02-03 06:37:48.453690738,P003,328,102.32895844249356,2,無,移動端,廣州
2023-02-03 08:22:39.631926385,P002,443,87.22527074510683,2,滿減,線下,廣州
2023-02-03 10:07:30.810162032,P003,52,36.16126009860254,5,無,線上,北京
2023-02-03 11:52:21.988397679,P001,886,95.79037693817868,4,無,移動端,廣州
2023-02-03 13:37:13.166633327,P002,943,82.6647188441209,8,VIP,線上,上海
2023-02-03 15:22:04.344868974,P005,376,109.75915485988439,6,滿減,線下,廣州
2023-02-03 17:06:55.523104621,P002,263,76.92189546050625,9,折扣,線上,杭州
2023-02-03 18:51:46.701340268,P002,267,73.59229881126411,7,折扣,線上,廣州
2023-02-03 20:36:37.879575915,P002,359,55.51502673731948,2,無,移動端,北京
2023-02-03 22:21:29.057811562,P002,317,76.50080427124834,8,滿減,線上,上海
2023-02-04 00:06:20.236047209,P003,324,111.91627602001394,3,無,線上,上海
2023-02-04 01:51:11.414282857,P001,921,142.89769077831735,5,無,移動端,北京
2023-02-04 03:36:02.592518504,P004,908,97.56186540635942,4,滿減,線下,廣州
2023-02-04 05:20:53.770754151,P002,666,86.55622147148247,5,折扣,線上,上海
2023-02-04 07:05:44.948989798,P005,870,111.43075853143813,4,VIP,線下,上海
2023-02-04 08:50:36.127225445,P002,878,71.75488643549438,8,VIP,移動端,杭州
2023-02-04 10:35:27.305461092,P005,652,109.17035108213605,0,無,線下,北京
2023-02-04 12:20:18.483696739,P003,939,73.33897260752643,7,VIP,線上,廣州
2023-02-04 14:05:09.661932386,P005,563,97.29648876982023,4,折扣,線上,廣州
2023-02-04 15:50:00.840168034,P004,629,103.78507619879332,5,無,線下,上海
2023-02-04 17:34:52.018403681,P001,421,107.46129534953599,2,滿減,線下,深圳
2023-02-04 19:19:43.196639328,P005,46,72.39153155808175,3,VIP,線上,杭州
2023-02-04 21:04:34.374874975,P005,821,117.67580899026962,3,滿減,移動端,杭州
2023-02-04 22:49:25.553110622,P001,600,121.69425842462033,1,折扣,線上,杭州
2023-02-05 00:34:16.731346269,P004,720,74.80220761429484,3,無,線上,上海
2023-02-05 02:19:07.909581916,P002,889,91.5060248088119,4,滿減,線下,北京
2023-02-05 04:03:59.087817563,P005,269,105.79018685420229,4,無,線上,北京
2023-02-05 05:48:50.266053211,P001,601,107.69413976990587,7,VIP,線下,杭州
2023-02-05 07:33:41.444288858,P003,381,86.01134286776328,9,無,移動端,深圳
2023-02-05 09:18:32.622524505,P001,118,23.339394197145204,1,折扣,線上,深圳
2023-02-05 11:03:23.800760152,P003,566,133.97973735410062,3,無,移動端,廣州
2023-02-05 12:48:14.978995799,P004,953,119.01265298960357,5,無,移動端,深圳
2023-02-05 14:33:06.157231446,P002,116,50.78368056405004,1,VIP,線上,杭州
2023-02-05 16:17:57.335467093,P001,630,67.84862416440889,3,折扣,線下,廣州
2023-02-05 18:02:48.513702741,P005,260,139.20456073818315,5,滿減,線下,杭州
2023-02-05 19:47:39.691938388,P004,75,136.19491046144665,7,無,線上,北京
2023-02-05 21:32:30.870174035,P001,480,123.46600056697362,4,無,線下,杭州
2023-02-05 23:17:22.048409682,P005,305,95.59718915100343,6,滿減,線下,廣州
2023-02-06 01:02:13.226645329,P001,7,81.6597483762502,4,折扣,移動端,杭州
2023-02-06 02:47:04.404880976,P003,366,96.72685487184684,3,滿減,線下,上海
2023-02-06 04:31:55.583116623,P001,634,128.20599458172094,5,無,線下,廣州
2023-02-06 06:16:46.761352270,P001,523,78.10393983762225,4,無,線上,深圳
2023-02-06 08:01:37.939587918,P001,348,63.8840069023159,4,折扣,移動端,北京
2023-02-06 09:46:29.117823565,P004,438,112.73117820381036,4,VIP,線下,深圳
2023-02-06 11:31:20.296059212,P001,215,79.11277088976877,5,折扣,線上,杭州
2023-02-06 13:16:11.474294859,P005,429,134.4616838863452,4,滿減,線下,深圳
2023-02-06 15:01:02.652530506,P003,791,66.5697558603891,8,折扣,移動端,廣州
2023-02-06 16:45:53.830766153,P003,498,98.63054099152937,3,滿減,移動端,上海
2023-02-06 18:30:45.009001800,P001,540,69.24570784101105,5,VIP,移動端,深圳
2023-02-06 20:15:36.187237447,P004,747,90.16566033203027,4,VIP,移動端,杭州
2023-02-06 22:00:27.365473095,P004,367,63.036326575030024,3,滿減,移動端,深圳
2023-02-06 23:45:18.543708742,P005,313,87.80916447612593,5,無,移動端,深圳
2023-02-07 01:30:09.721944389,P001,538,64.09365337679705,5,滿減,線上,廣州
2023-02-07 03:15:00.900180036,P003,921,117.34808082978145,5,滿減,移動端,杭州
2023-02-07 04:59:52.078415683,P004,54,94.33178679519304,2,折扣,線下,杭州
2023-02-07 06:44:43.256651330,P001,541,51.06908856410224,4,VIP,線下,上海
2023-02-07 08:29:34.434886977,P004,467,106.67771491001145,4,折扣,線下,廣州
2023-02-07 10:14:25.613122625,P004,865,162.43537816049636,7,無,線下,廣州
2023-02-07 11:59:16.791358272,P003,164,101.15015966840852,2,無,移動端,北京
2023-02-07 13:44:07.969593919,P002,782,83.97214349438389,3,無,移動端,上海
2023-02-07 15:28:59.147829566,P005,334,170.60826477507615,4,滿減,線上,上海
2023-02-07 17:13:50.326065213,P005,547,53.62063003394979,5,折扣,移動端,杭州
2023-02-07 18:58:41.504300860,P003,798,100.50266167172747,7,滿減,線下,杭州
2023-02-07 20:43:32.682536507,P004,348,104.49055681579809,5,無,線上,上海
2023-02-07 22:28:23.860772154,P001,273,120.26582146017934,3,VIP,線上,廣州
2023-02-08 00:13:15.039007802,P004,963,87.19477950253577,2,折扣,線上,北京
2023-02-08 01:58:06.217243449,P003,720,87.53415260528871,5,滿減,線上,杭州
2023-02-08 03:42:57.395479096,P005,750,60.97631259224088,7,折扣,移動端,北京
2023-02-08 05:27:48.573714743,P004,414,91.45445449384661,5,滿減,線上,上海
2023-02-08 07:12:39.751950390,P005,500,67.34413437873425,5,VIP,移動端,廣州
2023-02-08 08:57:30.930186037,P001,93,91.07606969515537,7,VIP,線上,北京
2023-02-08 10:42:22.108421684,P005,685,85.89509550348784,7,無,移動端,深圳
2023-02-08 12:27:13.286657331,P005,79,56.38414965098062,10,VIP,移動端,上海
2023-02-08 14:12:04.464892979,P002,622,131.3786447093726,4,滿減,線下,廣州
2023-02-08 15:56:55.643128626,P002,217,87.55818691427402,4,滿減,移動端,上海
2023-02-08 17:41:46.821364273,P002,947,68.29657987561718,0,無,線上,上海
2023-02-08 19:26:37.999599920,P005,358,95.79352163781147,3,無,線上,北京
2023-02-08 21:11:29.177835567,P003,618,91.53836023427232,3,VIP,移動端,北京
2023-02-08 22:56:20.356071214,P005,507,50.70449867447174,2,VIP,移動端,深圳
2023-02-09 00:41:11.534306861,P003,559,108.29119167814407,9,滿減,移動端,杭州
2023-02-09 02:26:02.712542508,P003,181,73.82106078274339,8,滿減,移動端,深圳
2023-02-09 04:10:53.890778156,P002,576,142.7757202297697,8,滿減,線下,廣州
2023-02-09 05:55:45.069013803,P004,246,113.09901280191838,4,無,線下,廣州
2023-02-09 07:40:36.247249450,P001,244,90.00250024726708,10,無,線下,上海
2023-02-09 09:25:27.425485097,P002,506,81.37080574206624,3,無,線下,北京
2023-02-09 11:10:18.603720744,P002,422,77.90064584872754,2,折扣,線下,上海
2023-02-09 12:55:09.781956391,P004,320,92.2558148316658,2,折扣,移動端,杭州
2023-02-09 14:40:00.960192038,P001,87,99.36264678537,2,無,線下,上海
2023-02-09 16:24:52.138427686,P005,217,85.11392683942073,6,VIP,線下,廣州
2023-02-09 18:09:43.316663333,P005,490,81.16740581635793,2,折扣,移動端,廣州
2023-02-09 19:54:34.494898980,P002,519,76.41317404716851,9,VIP,移動端,深圳
2023-02-09 21:39:25.673134627,P001,278,73.13588146313924,8,折扣,線上,上海
2023-02-09 23:24:16.851370274,P002,849,47.8551890273749,4,滿減,線上,北京
2023-02-10 01:09:08.029605921,P003,722,124.3431557713092,4,滿減,線上,杭州
2023-02-10 02:53:59.207841568,P002,169,107.46994450804405,3,滿減,線下,杭州
2023-02-10 04:38:50.386077215,P002,330,72.59724350924782,9,VIP,移動端,北京
2023-02-10 06:23:41.564312863,P005,650,117.97469962710477,10,折扣,線上,杭州
2023-02-10 08:08:32.742548510,P005,441,81.74032960784774,5,折扣,線上,北京
2023-02-10 09:53:23.920784157,P005,391,66.68676963055808,5,VIP,線下,北京
2023-02-10 11:38:15.099019804,P003,496,121.41843553676146,9,滿減,線上,深圳
2023-02-10 13:23:06.277255451,P005,381,98.95608487145842,2,VIP,移動端,上海
2023-02-10 15:07:57.455491098,P001,306,109.86449963710548,5,滿減,移動端,廣州
2023-02-10 16:52:48.633726745,P004,742,89.35610988371023,5,無,線上,廣州
2023-02-10 18:37:39.811962392,P001,987,89.0099144755607,8,折扣,移動端,上海
2023-02-10 20:22:30.990198040,P001,820,84.11043847002537,6,VIP,線上,杭州
2023-02-10 22:07:22.168433687,P005,673,102.50868266203146,6,VIP,線上,北京
2023-02-10 23:52:13.346669334,P004,513,52.37638864973403,7,滿減,移動端,廣州
2023-02-11 01:37:04.524904981,P004,748,80.23784708296824,5,VIP,移動端,深圳
